path	doc_name	sentence	reference	pictos_ref_ids	sense_keys
enregistrement174.wav	LOS_OFICIOS	Qui entre planche et chemises de nuit	que entre plancha y camisones	[[11351], [7765], [2528], [], [2311], [2311], [2311]]	[[''], [''], ['iron%1:06:00::', 'smoothing_iron%1:06:00::'], [], ['gown%1:06:03::', 'night-robe%1:06:00::', 'nightdress%1:06:00::', 'nightgown%1:06:00::', 'nightie%1:06:00::'], ['gown%1:06:03::', 'night-robe%1:06:00::', 'nightdress%1:06:00::', 'nightgown%1:06:00::', 'nightie%1:06:00::'], ['gown%1:06:03::', 'night-robe%1:06:00::', 'nightdress%1:06:00::', 'nightgown%1:06:00::', 'nightie%1:06:00::']]
enregistrement175.wav	LOS_OFICIOS	Passaient beaucoup d’heures	se pasaban muchas horas	[[5465], [7168], [], [7129]]	[['be%2:42:05::'], ['many%3:00:00::', 'a_good_deal%4:02:00::', 'a_great_deal%4:02:00::', 'a_lot%4:02:00::', 'lots%4:02:00::', 'much%4:02:04::', 'very_much%4:02:01::', 'legion%5:00:00:many:00', 'numerous%5:00:00:many:00', 'several%5:00:00:some:00', 'much%3:00:00::'], [], ['60_minutes%1:28:00::', 'hour%1:28:00::', 'hr%1:28:00::']]
enregistrement176.wav	Ana_y_las_bolsas	ana et sa mère vont au marché en portant un panier à provisions	ana y su madre van al mercado llevando una cesta para las compras.	[[27509], [], [], [24621], [2432], [], [3389], [], [6139], [], [3012], [], []]	[['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], [], [], ['adult_female%1:18:00::', 'woman%1:18:00::'], ['go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::'], [], ['supermarket%1:06:00::'], [], ['bring%2:38:00::', 'convey%2:38:00::', 'take%2:38:10::', 'carry%2:40:00::', 'stock%2:40:00::', 'stockpile%2:40:00::'], [], ['basket%1:06:00::', 'handbasket%1:06:00::', 'wicker_basket%1:06:00::'], [], []]
enregistrement177.wav	Ana_y_las_bolsas	Chaque produit alimentaire qu'ils achètent leur est remis dans un sac 11 sacs	cada alimento que compran se lo dan en una bolsa. 11 bolsas	[[], [], [4610], [], [], [6457], [], [], [28431], [], [], [27616], [], [27616]]	[[], [], ['food%1:13:00::', 'solid_food%1:13:00::', 'food%1:03:00::', 'nutrient%1:03:00::'], [], [], ['buy%2:40:00::', 'purchase%2:40:00::', 'pay%2:40:00::'], [], [], ['give%2:40:00::', 'offer%2:40:00::', 'proffer%2:40:00::', 'give%2:40:06::', 'hand%2:40:00::', 'pass%2:40:00::', 'pass_on%2:40:01::', 'reach%2:40:00::', 'turn_over%2:40:00::'], [], [], ['shopping_bag%1:06:00::'], [], ['shopping_bag%1:06:00::']]
enregistrement178.wav	Ana_y_las_bolsas	maman et ana gardent les sacs pour les réutiliser	mamá y ana guardan las bolsas para volver a usarlas	[[24621], [], [4610], [8596], [], [27616], [], [], [15485]]	[['adult_female%1:18:00::', 'woman%1:18:00::'], [], ['food%1:13:00::', 'solid_food%1:13:00::', 'food%1:03:00::', 'nutrient%1:03:00::'], ['keep%2:40:13::', 'preserve%2:40:01::', 'save%2:40:00::'], [], ['shopping_bag%1:06:00::'], [], [], ['apply%2:34:00::', 'employ%2:34:00::', 'use%2:34:01::', 'utilise%2:34:00::', 'utilize%2:34:00::']]
enregistrement179.wav	Ana_y_las_bolsas	les sacs remplissaient tout tiroirs four garde manger	las bolsas iban llenando todo, cajones; horno; despensa.	[[], [27616], [26176], [5596], [24921], [10135], [], []]	[[], ['shopping_bag%1:06:00::'], ['full%3:00:00::'], ['all%4:02:00::', 'altogether%4:02:04::', 'completely%4:02:04::', 'entirely%4:02:00::', 'right%4:02:07::', 'totally%4:02:00::', 'whole%4:02:00::', 'wholly%4:02:00::', 'all%5:00:00:complete:00'], ['drawer%1:06:00::'], ['oven%1:06:00::'], [], []]
enregistrement180.wav	Ana_y_las_bolsas	ils étaient partout dans le salon	estaban por todas partes, en el salón…..	[[], [5465], [5596], [], [], [6211]]	[[], ['be%2:42:05::'], ['all%4:02:00::', 'altogether%4:02:04::', 'completely%4:02:04::', 'entirely%4:02:00::', 'right%4:02:07::', 'totally%4:02:00::', 'whole%4:02:00::', 'wholly%4:02:00::', 'all%5:00:00:complete:00'], [], [], ['front_room%1:06:00::', 'living-room%1:06:00::', 'living_room%1:06:00::', 'parlor%1:06:01::', 'parlour%1:06:01::', 'sitting_room%1:06:00::']]
enregistrement181.wav	Ana_y_las_bolsas	puis les sacs sont arrivés dans les chambres	luego las bolsas   llegaron a las habitaciones	[[13080], [], [27616], [], [16805], [], [], [5988]]	[['after%4:02:01::', 'afterward%4:02:00::', 'afterwards%4:02:00::', 'later%4:02:01::', 'later_on%4:02:00::', 'subsequently%4:02:00::', 'and_so%4:02:00::', 'so%4:02:09::', 'then%4:02:00::'], [], ['shopping_bag%1:06:00::'], [], ['arrive%2:38:00::', 'come%2:38:04::', 'get%2:38:00::', 'arrive_at%2:38:00::', 'attain%2:38:01::', 'gain%2:38:00::', 'hit%2:38:00::', 'make%2:38:00::', 'reach%2:38:01::'], [], [], ['bedchamber%1:06:00::', 'bedroom%1:06:00::', 'chamber%1:06:01::', 'sleeping_accommodation%1:06:00::', 'sleeping_room%1:06:00::']]
enregistrement182.wav	Ana_y_las_bolsas	le père ne trouvait pas sa lame de rasoir	el padre  , no podía encontrar su cuchilla de afeitar	[[], [2497], [], [5990], [], [], [], [], [2726]]	[[], ['dad%1:18:00::', 'dada%1:18:00::', 'daddy%1:18:00::', 'pa%1:18:00::', 'papa%1:18:00::', 'pappa%1:18:00::', 'pop%1:18:00::', 'begetter%1:18:00::', 'father%1:18:00::', 'male_parent%1:18:00::'], [], ['find%2:40:00::', 'regain%2:40:01::', 'appear%2:30:00::', 'locate%2:40:00::', 'turn_up%2:40:00::'], [], [], [], [], ['razor%1:06:00::', 'safety_razor%1:06:00::']]
enregistrement183.wav	Ana_y_las_bolsas	ana pensait que quelque chose devait être fait elle ne trouvait pas sa poupée	ana pensó que había que hacer algo, no encontraba su muñeca	[[27509], [8662], [], [], [], [], [], [], [], [], [24774], [], [], [26238]]	[['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], ['cerebrate%2:31:00::', 'cogitate%2:31:00::', 'think%2:31:00::', 'think%2:36:00::', 'intend%2:31:00::', 'mean%2:31:00::', 'think%2:31:06::', 'think%2:31:08::'], [], [], [], [], [], [], [], [], ['find%2:40:00::', 'regain%2:40:01::', 'locate%2:40:00::', 'turn_up%2:40:00::'], [], [], ['doll%1:06:00::', 'dolly%1:06:00::']]
enregistrement184.wav	Ana_y_las_bolsas	ils ont décidé de les emmener à la décharge mais	decidieron llevarlas al vertedero; pero…	[[], [], [11694], [], [], [6139], [], [], [15726], []]	"[[], [], ['choose%2:31:02::', 'opt%2:31:00::', 'prefer%2:31:00::', 'choose%2:31:00::', 'pick_out%2:31:00::', 'select%2:31:00::', 'take%2:31:01::', 'decide%2:31:00::', 'determine%2:31:00::', ""make_up_one's_mind%2:31:00::""], [], [], ['bring%2:38:00::', 'convey%2:38:00::', 'take%2:38:10::', 'carry%2:40:00::', 'stock%2:40:00::', 'stockpile%2:40:00::'], [], [], ['dump%1:15:00::', 'dumpsite%1:15:00::', 'garbage_dump%1:15:00::', 'rubbish_dump%1:15:00::', 'trash_dump%1:15:00::', 'waste-yard%1:15:00::', 'wasteyard%1:15:00::'], []]"
enregistrement185.wav	Ana_y_las_bolsas	dans la décharge il y avait des milliers de sacs qui ne se décomposent pas	en el vertedero había miles de bolsas que no se descomponen	[[], [], [15726], [], [], [], [], [29258], [], [27616], [], [], [], [4642], []]	[[], [], ['dump%1:15:00::', 'dumpsite%1:15:00::', 'garbage_dump%1:15:00::', 'rubbish_dump%1:15:00::', 'trash_dump%1:15:00::', 'waste-yard%1:15:00::', 'wasteyard%1:15:00::'], [], [], [], [], ['1000%1:23:00::', 'chiliad%1:23:00::', 'g%1:23:01::', 'grand%1:23:00::', 'k%1:23:06::', 'm%1:23:01::', 'one_thousand%1:23:00::', 'thou%1:23:00::', 'thousand%1:23:00::', 'yard%1:23:02::', 'number%1:10:01::', 'numeral%1:10:00::', 'number%1:23:00::', '1000%5:00:00:cardinal:00', 'k%5:00:00:cardinal:00', 'm%5:00:00:cardinal:00', 'one_thousand%5:00:00:cardinal:00', 'thousand%5:00:00:cardinal:00'], [], ['shopping_bag%1:06:00::'], [], [], [], ['hide%2:39:01::', 'hide_out%2:39:00::', 'disappear%2:30:00::', 'go_away%2:30:00::', 'vanish%2:30:00::'], []]
enregistrement186.wav	Ana_y_las_bolsas	si nous les jetons à la poubelle ils finiront à la décharge	si las tiramos a la basura terminaran en el vertedero	[[5583], [], [], [27208], [], [], [], [], [5358], [], [], [15726]]	[['yes%1:10:00::', 'affirmatively%4:02:00::', 'affirm%2:32:01::', 'affirm%2:32:00::', 'assert%2:32:00::', 'aver%2:32:00::', 'avow%2:32:00::', 'swan%2:32:00::', 'swear%2:32:03::', 'verify%2:32:03::'], [], [], ['recycle%2:34:00::', 'reprocess%2:34:00::', 'reuse%2:34:00::', 'junk%2:40:00::', 'scrap%2:40:00::', 'trash%2:40:00::', 'cast%2:35:01::', 'cast_off%2:35:00::', 'drop%2:35:01::', 'shake_off%2:35:00::', 'shed%2:35:01::', 'throw%2:35:07::', 'throw_away%2:35:00::', 'throw_off%2:35:00::'], [], [], [], [], ['destination%1:15:00::', 'finish%1:15:00::', 'goal%1:15:00::', 'finish%1:04:00::', 'finishing%1:04:00::', 'end%1:15:01::', 'cease%2:42:13::', 'end%2:42:00::', 'finish%2:42:00::', 'stop%2:42:13::', 'terminate%2:42:00::'], [], [], ['dump%1:15:00::', 'dumpsite%1:15:00::', 'garbage_dump%1:15:00::', 'rubbish_dump%1:15:00::', 'trash_dump%1:15:00::', 'waste-yard%1:15:00::', 'wasteyard%1:15:00::']]
enregistrement187.wav	Ana_y_las_bolsas	et si nous faisons cadeau des sacs au monsieur du magasin	y si le regalamos las bolsas al señor de la tienda	[[], [5583], [], [], [16025], [], [27616], [], [4665], [], [4882]]	[[], ['yes%1:10:00::', 'affirmatively%4:02:00::', 'affirm%2:32:01::', 'affirm%2:32:00::', 'assert%2:32:00::', 'aver%2:32:00::', 'avow%2:32:00::', 'swan%2:32:00::', 'swear%2:32:03::', 'verify%2:32:03::'], [], [], ['gift%2:40:00::', 'give%2:40:01::', 'present%2:40:00::'], [], ['shopping_bag%1:06:00::'], [], ['adult_male%1:18:00::', 'man%1:18:00::', 'homo%1:05:00::', 'human%1:05:00::', 'human_being%1:05:00::', 'man%1:05:01::', 'person%1:08:00::'], [], ['candy_store%1:06:00::', 'confectionary%1:06:00::', 'confectionery%1:06:00::']]
enregistrement188.wav	Ana_y_las_bolsas	Le monsieur du magasin ne les a pas acceptées il en voulait des neufs	el señor de la tienda no las aceptó, las quería nuevas	[[], [4665], [], [4882], [], [], [], [], [17042], [], [], [5441], [], [11316]]	[[], ['adult_male%1:18:00::', 'man%1:18:00::', 'homo%1:05:00::', 'human%1:05:00::', 'human_being%1:05:00::', 'man%1:05:01::', 'person%1:08:00::'], [], ['candy_store%1:06:00::', 'confectionary%1:06:00::', 'confectionery%1:06:00::'], [], [], [], [], ['get_hold_of%2:35:00::', 'take%2:35:00::', 'accept%2:40:00::', 'have%2:40:05::', 'take%2:40:05::', 'have%2:40:03::', 'receive%2:40:00::'], [], [], ['desire%2:37:00::', 'want%2:37:00::', 'need%2:34:00::', 'require%2:34:00::', 'want%2:34:00::', 'want%2:31:01::', 'wish%2:32:02::', 'wish%2:32:01::', 'feel_like%2:37:00::'], [], ['new%3:00:09::', 'new%3:00:00::']]
enregistrement189.wav	Ana_y_las_bolsas	ils ont été acceptés dans l'usine de sacs en plastique	se las aceptaron en la fábrica de bolsas de plástico	[[], [], [], [17042], [], [], [8581], [], [27616], [], []]	[[], [], [], ['get_hold_of%2:35:00::', 'take%2:35:00::', 'accept%2:40:00::', 'have%2:40:05::', 'take%2:40:05::', 'have%2:40:03::', 'receive%2:40:00::'], [], [], ['company%1:14:01::', 'factory%1:06:00::', 'manufactory%1:06:00::', 'manufacturing_plant%1:06:00::', 'mill%1:06:01::', 'industry%1:14:00::'], [], ['shopping_bag%1:06:00::'], [], []]
enregistrement190.wav	Ana_y_las_bolsas	ils les briseraient les dissoudraient et fabriqueraient de nouveaux sacs en plastique	las romperían, las disolverían y harían nuevas bolsas de plástico	[[], [], [4735], [], [], [], [11749], [], [11316], [27616], [], []]	[[], [], ['break%2:30:10::', 'bust%2:35:02::', 'rupture%2:35:00::', 'snap%2:35:01::', 'tear%2:35:00::'], [], [], [], ['do%2:36:00::', 'make%2:36:05::', 'do%2:41:01::', 'make%2:41:00::', 'create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::'], [], ['new%3:00:09::', 'new%3:00:00::'], ['shopping_bag%1:06:00::'], [], []]
enregistrement191.wav	Ana_y_las_bolsas	maintenant quand elles font les courses elles mettent les affaires dans leur panier sans sac	ahora cuando van a comprar colocan las cosas en su cesto, sin bolsas.	[[13026], [], [], [28665], [], [4882], [], [6989], [], [], [], [], [3012], [], [27616]]	[['now%4:02:00::', 'nowadays%4:02:00::', 'today%4:02:01::', 'at_present%4:02:00::', 'now%4:02:04::'], [], [], ['buy%2:40:00::', 'purchase%2:40:00::', 'shop%2:40:00::', 'buy_at%2:41:00::', 'frequent%2:41:00::', 'patronise%2:41:00::', 'patronize%2:41:00::', 'shop%2:41:00::', 'shop_at%2:41:00::', 'sponsor%2:41:00::'], [], ['candy_store%1:06:00::', 'confectionary%1:06:00::', 'confectionery%1:06:00::'], [], ['lay%2:35:01::', 'place%2:35:00::', 'pose%2:35:02::', 'position%2:35:00::', 'put%2:35:00::', 'set%2:35:00::', 'put%2:35:05::'], [], [], [], [], ['basket%1:06:00::', 'handbasket%1:06:00::', 'wicker_basket%1:06:00::'], [], ['shopping_bag%1:06:00::']]
enregistrement192.wav	Ana_y_las_bolsas	Ana aimait la nature et se battait contre les sacs en plastique	ana amaba a la naturaleza y lucharía contra las bolsas de plástico	[[27509], [11957], [], [20389], [], [], [9007], [], [], [27616], [], []]	[['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::'], ['enamored%5:00:00:loving:00', 'in_love%5:00:00:loving:00', 'infatuated%5:00:00:loving:00', 'potty%5:00:00:loving:00', 'smitten%5:00:00:loving:00', 'soft_on%5:00:00:loving:00', 'taken_with%5:00:00:loving:00', 'amatory%5:00:00:loving:00', 'amorous%5:00:02:loving:00', 'romantic%5:00:01:loving:00'], [], ['biosphere%1:15:00::', 'nature%1:17:00::'], [], [], ['contend%2:33:01::', 'fight%2:33:00::', 'struggle%2:33:00::', 'wrestle%2:35:00::'], [], [], ['shopping_bag%1:06:00::'], [], []]
enregistrement193.wav	EL_COCHERITO_LERE	Le petit chauffeur m’a dit cette nuit	El cocherito me dijo anoche	[[8476], [], [3016], [6632], [], [9692], [], [7181]]	[[], [], ['band%1:06:02::', 'band%1:06:05::'], [], [], ['articulate%2:32:00::', 'enounce%2:32:00::', 'enunciate%2:32:01::', 'pronounce%2:32:01::', 'say%2:32:02::', 'sound_out%2:32:01::', 'say%2:32:00::', 'state%2:32:00::', 'tell%2:32:04::', 'express%2:32:00::', 'give_tongue_to%2:32:00::', 'utter%2:32:01::', 'verbalise%2:32:03::', 'verbalize%2:32:03::'], [], ['night%1:28:02::', 'dark%1:28:00::', 'night%1:28:00::', 'nighttime%1:28:00::', 'night%1:28:03::', 'night%1:28:05::']]
enregistrement194.wav	EL_COCHERITO_LERE	que si je voulais monter dans une voiture	que si queria montar en coche	[[11351], [28359], [], [5441], [36594], [7034], [], [6981]]	[[''], [], [], ['desire%2:37:00::', 'want%2:37:00::', 'need%2:34:00::', 'require%2:34:00::', 'want%2:34:00::', 'want%2:31:01::', 'wish%2:32:02::', 'wish%2:32:01::', 'feel_like%2:37:00::'], ['board%2:38:00::', 'get_on%2:38:03::'], [], [], ['auto%1:06:00::', 'automobile%1:06:00::', 'car%1:06:00::', 'machine%1:06:01::', 'motorcar%1:06:00::', 'vehicle%1:06:00::']]
enregistrement195.wav	EL_COCHERITO_LERE	et je lui ai dit avec beaucoup de panache	y yo le dije con gran salero	[[11399], [2617], [6481], [], [9692], [7064], [4658], [], []]	[[], [], [''], [], ['articulate%2:32:00::', 'enounce%2:32:00::', 'enunciate%2:32:01::', 'pronounce%2:32:01::', 'say%2:32:02::', 'sound_out%2:32:01::', 'say%2:32:00::', 'state%2:32:00::', 'tell%2:32:04::', 'express%2:32:00::', 'give_tongue_to%2:32:00::', 'utter%2:32:01::', 'verbalise%2:32:03::', 'verbalize%2:32:03::'], [], ['big%3:00:01::', 'large%3:00:00::', 'greater%3:00:00::'], [], []]
enregistrement196.wav	EL_COCHERITO_LERE	Je ne veux pas d'une voiture qui me donne la nausée	no quiero coche que me mareo	[[], [5526], [5441], [], [], [], [6981], [11351], [6632], [], [], [35569]]	[[], ['no%1:10:00::', 'no%4:02:00::', 'no%4:02:01::'], ['desire%2:37:00::', 'want%2:37:00::', 'need%2:34:00::', 'require%2:34:00::', 'want%2:34:00::', 'want%2:31:01::', 'wish%2:32:02::', 'wish%2:32:01::', 'feel_like%2:37:00::'], [], [], [], ['auto%1:06:00::', 'automobile%1:06:00::', 'car%1:06:00::', 'machine%1:06:01::', 'motorcar%1:06:00::', 'vehicle%1:06:00::'], [''], [], [], [], ['dizziness%1:26:00::', 'giddiness%1:26:00::', 'lightheadedness%1:26:00::', 'vertigo%1:26:00::', 'kinetosis%1:26:00::', 'motion_sickness%1:26:00::']]
enregistrement197.wav	EL_COCHERITO_LERE	Le nom de Maria a cinq lettres	el nombre de Maria que cinco letras tiene	[[8476], [7061], [7074], [], [], [6979], [3050]]	"[[], ['first_name%1:10:00::', 'forename%1:10:00::', 'given_name%1:10:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::'], [], [], [], ['5%5:00:00:cardinal:00', 'five%5:00:00:cardinal:00', 'v%5:00:00:cardinal:00', 'number%1:10:01::', 'numeral%1:10:00::', 'number%1:23:00::'], ['abc%1:09:00::', ""abc's%1:09:00::"", 'abcs%1:09:00::', 'alphabet%1:09:00::', 'first_principles%1:09:00::', 'rudiments%1:09:00::', 'alphabet%1:10:00::', 'alphabetic_character%1:10:00::', 'letter%1:10:01::', 'letter_of_the_alphabet%1:10:00::']]"
enregistrement198.wav	EL_COCHERITO_LERE	rayez les choses qui ne sont pas dans la chanson	tacha las cosas que no estan en la cancion	[[6223], [8477], [11318], [11351], [5526], [5465], [], [7034], [8476], [24795]]	[['cross_off%2:32:00::', 'cross_out%2:32:00::', 'mark%2:32:01::', 'strike_off%2:32:00::', 'strike_out%2:32:00::'], [], ['thing%1:10:00::', 'thing%1:06:00::', 'object%1:03:00::', 'physical_object%1:03:00::'], [''], ['no%1:10:00::', 'no%4:02:00::', 'no%4:02:01::'], ['be%2:42:05::'], [], [], [], ['music%1:04:00::', 'song%1:10:00::', 'vocal%1:10:01::', 'composing%1:04:00::', 'composition%1:04:02::', 'musical_score%1:10:00::', 'score%1:10:00::', 'staff%1:10:00::', 'stave%1:10:00::']]
enregistrement199.wav	EL_COCHERITO_LERE	compter combien il y en a et j'écrirai le nombre	cuenta cuantos hay y escrire el numero	[[2714], [7073], [], [], [], [], [11399], [], [8107], [8476], [2879]]	[['count%2:32:01::', 'count%2:32:00::', 'enumerate%2:32:01::', 'number%2:32:00::', 'numerate%2:32:00::'], ['amount%1:03:00::', 'measure%1:03:00::', 'quantity%1:03:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::'], [], [], [], [], [], [], ['write%2:36:01::', 'write%2:32:00::', 'writing%1:10:01::', 'chalk%2:36:00::'], [], ['number%1:10:01::', 'numeral%1:10:00::', 'number%1:23:00::']]
enregistrement200.wav	Dias_semana_planetas	sept jours par semaine	siete días tiene la semana	[[2633], [26799], [], [7244]]	[['7%5:00:00:cardinal:00', 'seven%5:00:00:cardinal:00', 'vii%5:00:00:cardinal:00', '7%1:23:00::', 'heptad%1:23:00::', 'septenary%1:23:00::', 'septet%1:23:00::', 'seven%1:23:00::', 'sevener%1:23:00::', 'vii%1:23:00::', 'number%1:10:01::', 'numeral%1:10:00::', 'number%1:23:00::', 'odd%3:00:00::', 'uneven%3:00:04::'], ['day%1:28:02::', 'daylight%1:28:00::', 'daytime%1:28:00::', 'diurnal%3:00:00::'], [], ['calendar_week%1:28:00::', 'week%1:28:02::']]
enregistrement201.wav	Dias_semana_planetas	sept jours et pas plus	siete días y ninguno más	[[2633], [26799], [], [26941], [5508]]	[['7%5:00:00:cardinal:00', 'seven%5:00:00:cardinal:00', 'vii%5:00:00:cardinal:00', '7%1:23:00::', 'heptad%1:23:00::', 'septenary%1:23:00::', 'septet%1:23:00::', 'seven%1:23:00::', 'sevener%1:23:00::', 'vii%1:23:00::', 'number%1:10:01::', 'numeral%1:10:00::', 'number%1:23:00::', 'odd%3:00:00::', 'uneven%3:00:04::'], ['day%1:28:02::', 'daylight%1:28:00::', 'daytime%1:28:00::', 'diurnal%3:00:00::'], [], ['neither%5:00:00:incomplete:00', 'none%5:00:00:no:00', 'no%4:02:01::'], ['more%4:02:00::', 'to_a_greater_extent%4:02:01::', 'more%4:02:01::', 'more%3:00:01::', 'more_than%3:00:00::']]
enregistrement202.wav	Dias_semana_planetas	chacun relié à sa planète	cada uno junto a su planeta	[[], [5367], [], [12272], [2829]]	[[], ['both%5:00:00:some:00', 'together%4:02:02::', 'joint%3:00:00::', 'close%3:00:05::', 'near%3:00:00::', 'nigh%3:00:00::'], [], [], ['planet%1:17:01::', 'major_planet%1:17:00::', 'planet%1:17:00::']]
enregistrement203.wav	Dias_semana_planetas	et maintenant tout le monde pourra danser	y ahora todos ya podrán bailar	[[], [13026], [5596], [], [], [11750], [2652]]	[[], ['now%4:02:00::', 'nowadays%4:02:00::', 'today%4:02:01::', 'at_present%4:02:00::', 'now%4:02:04::'], ['all%4:02:00::', 'altogether%4:02:04::', 'completely%4:02:04::', 'entirely%4:02:00::', 'right%4:02:07::', 'totally%4:02:00::', 'whole%4:02:00::', 'wholly%4:02:00::', 'all%5:00:00:complete:00'], [], [], [''], ['dance%2:38:01::', 'dance%1:04:00::', 'dancing%1:04:00::', 'saltation%1:04:01::', 'terpsichore%1:04:00::']]
enregistrement204.wav	Lectura_comprensiva_El_hada_de_Otonyo	qui vit dans le tronc d'un arbre	quien vive en el tronco de un madrono	[[10276], [11605], [7034], [8476], [7819], [7074], [8474], [5063]]	[[''], ['lodge_in%2:42:00::', 'occupy%2:42:00::', 'reside%2:42:01::', 'dwell%2:42:00::', 'inhabit%2:42:00::', 'live%2:42:08::', 'populate%2:42:00::'], [], [], ['bole%1:20:00::', 'tree_trunk%1:20:00::', 'trunk%1:20:00::'], [], [], ['autumn%1:28:00::', 'fall%1:28:00::', 'tree%1:20:00::']]
enregistrement205.wav	Lectura_comprensiva_El_hada_de_Otonyo	voir la page suivante	mira la pagina siguiente	[[6564], [8476], [20115], [27331]]	[['see%2:39:00::', 'look%2:39:00::', 'consider%2:39:08::', 'look_at%2:39:01::', 'view%2:39:00::', 'observe%2:39:00::'], [], ['page%1:10:00::'], ['following%5:00:02:succeeding:00', 'next%5:00:00:succeeding:00', 'subsequent%3:00:00::', 'follow%2:42:03::']]
enregistrement206.wav	Lectura_comprensiva_El_hada_de_Otonyo	couper et coller	recorta y pega	[[2547], [11399], [2511]]	[['scissor%2:35:00::', 'cut_out%2:35:02::'], [], ['glue%2:35:00::', 'paste%2:35:01::']]
enregistrement207.wav	Lectura_comprensiva_El_hada_de_Otonyo	même s'il pleut ou s'il fait froid qu'est ce que vous obtenez	aunque llueva o haga frio, que coge?	[[11185], [], [], [3123], [11317], [], [], [11749], [], [22620], [], [], [], [], [10147]]	[[''], [], [], ['rain%1:19:00::', 'rainfall%1:19:00::'], [], [], [], ['do%2:36:00::', 'make%2:36:05::', 'do%2:41:01::', 'make%2:41:00::', 'create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::'], [], [], [], [], [], [], ['get_hold_of%2:35:00::', 'take%2:35:00::', 'pick_up%2:35:01::']]
enregistrement208.wav	Lectura_comprensiva_El_hada_de_Otonyo	qu'est ce que ça fait aux animaux	que les hace a los animales?	[[22620], [], [7031], [], [], [11749], [7033], [8025]]	[[], [], [], [], [], ['do%2:36:00::', 'make%2:36:05::', 'do%2:41:01::', 'make%2:41:00::', 'create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::'], [], ['animal%1:03:00::', 'animate_being%1:03:00::', 'beast%1:03:00::', 'brute%1:03:00::', 'creature%1:03:00::', 'fauna%1:03:00::']]
enregistrement209.wav	Lectura_comprensiva_El_hada_de_Otonyo	de sorte que lorsqu'ils tombent sur le sol ils forment un tas	para que al caer al suelo formen una montana	[[], [7194], [11351], [], [], [2675], [11709], [], [2575], [], [], [], []]	[[], [], [''], [], [], ['fall%2:38:03::'], [], [], ['floor%1:06:00::', 'flooring%1:06:00::'], [], [], [], []]
enregistrement210.wav	Lectura_comprensiva_El_hada_de_Otonyo	Pourquoi la fée veut elle qu'ils forment un tapis d'or	para que quiere el hada que formen alfombra dorada	[[22620], [8476], [26118], [], [], [11351], [], [], [], [2249], [], [2739]]	[[], [], ['faerie%1:18:00::', 'faery%1:18:00::', 'fairy%1:18:00::', 'fay%1:18:00::', 'sprite%1:18:00::'], [], [], [''], [], [], [], ['carpet%1:06:00::', 'carpeting%1:06:00::', 'rug%1:06:00::'], [], ['aureate%5:00:00:chromatic:00', 'gilded%5:00:00:chromatic:00', 'gilt%5:00:00:chromatic:00', 'gold%5:00:00:chromatic:00', 'golden%5:00:00:chromatic:00']]
enregistrement211.wav	Lectura_comprensiva_El_hada_de_Otonyo	pour que les champignons se cachent	para que las setas se escondan	[[7194], [11351], [7031], [3154], [6481], [6493]]	[[], [''], [], ['mushroom%1:13:00::', 'mushroom%1:20:00::'], [''], ['hide%2:39:01::', 'hide_out%2:39:00::', 'disappear%2:30:00::', 'go_away%2:30:00::', 'vanish%2:30:00::']]
enregistrement212.wav	Lectura_comprensiva_El_hada_de_Otonyo	ne pas marcher dans les flaques d'eau	para no pisar charcos	[[5525], [], [16380], [], [], [25936], [], []]	[['no%1:10:00::', 'no%4:02:00::', 'deny%2:32:00::', 'deny%2:40:00::', 'refuse%2:40:01::'], [], ['step_on%2:38:00::', 'tread_on%2:38:00::'], [], [], ['pool%1:17:01::', 'puddle%1:17:00::'], [], []]
enregistrement213.wav	Lectura_comprensiva_El_hada_de_Otonyo	pour que les feuilles bruissent	para que las hojas crujan	[[7194], [11351], [7031], [21982], [6604]]	[[], [''], [], ['mentha_spicata%1:20:00::', 'spearmint%1:20:00::', 'mint%1:20:01::', 'mint%1:20:00::'], ['break%2:30:10::', 'carve_up%2:41:00::', 'dissever%2:41:00::', 'divide%2:41:00::', 'separate%2:41:01::', 'split%2:41:03::', 'split_up%2:41:02::', 'bust%2:35:02::', 'rupture%2:35:00::', 'snap%2:35:01::', 'tear%2:35:00::']]
